1.000000000000000000e+00,2.999999999999999334e-01,2.000000000000000111e-01,1.000000000000000056e-01,3.741657386773940552e-01,5.880026035475676149e-01,1.300246563816323642e+00,4.124229361188690990e-01,1.503156350187286883e-01,4.336889914522894518e-01
1.000000000000000000e+00,2.999999999999999889e-01,2.000000000000000111e-01,8.494925654912109658e-02,3.704272886657358210e-01,5.880026035475676149e-01,1.339409356970938880e+00,4.074735092315983076e-01,1.426363344198441629e-01,4.023751237228936350e-01
1.000000000000000000e+00,2.999999999999999334e-01,2.000000000000000111e-01,5.254305570820673454e-02,3.643635172505003683e-01,5.880026035475676149e-01,1.426086757873730626e+00,3.961417177770588105e-01,1.254957892345766324e-01,3.311591919369558656e-01
1.000000000000000000e+00,2.999999999999999889e-01,2.000000000000000111e-01,3.273277234140384295e-02,3.620378908141441698e-01,5.880026035475676149e-01,1.480260133437975689e+00,3.904347619508612977e-01,1.147473789754488299e-01,2.833053188735067396e-01
1.000000000000000000e+00,2.999999999999999889e-01,2.000000000000000111e-01,2.045739384525909615e-02,3.611350231740755312e-01,5.880026035475676149e-01,1.514118493165628632e+00,3.901420339531556647e-01,1.084876227975200419e-01,2.505714278446656840e-01
1.000000000000000000e+00,2.999999999999999334e-01,2.000000000000000111e-01,1.281099237537616439e-02,3.607826513645603361e-01,5.880026035475676149e-01,1.535279967995411665e+00,3.941831796481319872e-01,1.052904778503847144e-01,2.281271528524540237e-01
1.000000000000000000e+00,2.999999999999999334e-01,2.000000000000000111e-01,8.038262717502835802e-03,3.606447194504801557e-01,5.880026035475676149e-01,1.548505889764026033e+00,4.008927598771641621e-01,1.041004444767568010e-01,2.128460912255120963e-01
1.000000000000000000e+00,3.000000000000000444e-01,2.000000000000000111e-01,5.056841702383838011e-03,3.605905872981198246e-01,5.880026035475675039e-01,1.556772090869410041e+00,4.085626865629168325e-01,1.041090371759082478e-01,2.025734278945948152e-01
1.000000000000000000e+00,3.000000000000000444e-01,2.000000000000000111e-01,2.572869513841896313e-03,3.605643072428763030e-01,5.880026035475675039e-01,1.563660591790563492e+00,4.185057289269702996e-01,1.048253165721137747e-01,1.934245555041347875e-01
1.000000000000000000e+00,3.000000000000000444e-01,2.000000000000000111e-01,1.330989726339935767e-03,3.605575842131901187e-01,5.880026035475675039e-01,1.567104842251140218e+00,4.252527514353175997e-01,1.055835389288949377e-01,1.886258823040473931e-01
1.000000000000000000e+00,3.000000000000000999e-01,2.000000000000000111e-01,3.996022210367674893e-04,3.605553489853328131e-01,5.880026035475673929e-01,1.569688030096572762e+00,4.321839921938087636e-01,1.065942019284534942e-01,1.848168632755067264e-01
1.000000000000000000e+00,3.000000000000000444e-01,2.000000000000000111e-01,8.914151821091443901e-05,3.605551385658097852e-01,5.880026035475675039e-01,1.570549092711716943e+00,4.342549130753246001e-01,1.068360957188378146e-01,1.835698882214048810e-01
1.000000000000000000e+00,4.987687539591374036e-02,1.942609000821846066e-01,1.000000000000000056e-01,2.241093483101497530e-01,1.319473001448254967e+00,1.108269621230161039e+00,4.270059409272197182e-01,8.868671955866359868e-02,2.828840047890753273e-01
1.000000000000000000e+00,4.854777065248767204e-02,1.890842910481992378e-01,4.599450884044038734e-02,2.005623344499161131e-01,1.319473001448254967e+00,1.339409356970938880e+00,4.094628172116420162e-01,6.224578238685023884e-02,1.751877080869822800e-01
1.000000000000000000e+00,7.614669936409725060e-02,2.965768452682369105e-01,7.214193339880708988e-02,3.145800431175249656e-01,1.319473001448254967e+00,1.339409356970938880e+00,4.094820093297114050e-01,9.762195534757238391e-02,2.747803597089486516e-01
1.000000000000000000e+00,4.935570715002008529e-02,1.922310493399737308e-01,2.892209953260752725e-02,2.005623344499161131e-01,1.319473001448254967e+00,1.426086757873730626e+00,3.986930170073594848e-01,5.314696563692998532e-02,1.399979504336908709e-01
1.000000000000000000e+00,7.741393979050660568e-02,3.015125046073738879e-01,4.536402781195703754e-02,3.145800431175249656e-01,1.319473001448254967e+00,1.426086757873730626e+00,3.986429660012859033e-01,8.334431845808772110e-02,2.195934655762535326e-01
1.000000000000000000e+00,4.967275390188084089e-02,1.934658858628255373e-01,1.813335399520320246e-02,2.005623344499161131e-01,1.319473001448254967e+00,1.480260133437975689e+00,3.923548110219788332e-01,4.675996953654484173e-02,1.153775205439224183e-01
1.000000000000000000e+00,7.085160684541587373e-02,2.759534715999305554e-01,2.586482864619753935e-02,2.860756159506227525e-01,1.319473001448254967e+00,1.480260133437975689e+00,3.922926965426924428e-01,6.667840025107014956e-02,1.645785551417319748e-01
1.000000000000000000e+00,1.441493324535930709e-01,5.614341084200158427e-01,5.262262846784224180e-02,5.820278594457992671e-01,1.319473001448254967e+00,1.480260133437975689e+00,3.923511622161401924e-01,1.356734346670394331e-01,3.348253652024489324e-01
1.000000000000000000e+00,4.979693992431900862e-02,1.939495666929691442e-01,1.136135351898222463e-02,2.005623344499161131e-01,1.319473001448254967e+00,1.514118493165628632e+00,3.907979821200556203e-01,4.254438477838388272e-02,9.826725612633241402e-02
1.000000000000000000e+00,7.102874176438704612e-02,2.766433782655382534e-01,1.620546656923385620e-02,2.860756159506227525e-01,1.319473001448254967e+00,1.514118493165628632e+00,3.907101140693990948e-01,6.065492684762058967e-02,1.401734593780550320e-01
1.000000000000000000e+00,1.445097177922012310e-01,5.628377404578835952e-01,3.297041933220771354e-02,5.820278594457992671e-01,1.319473001448254967e+00,1.514118493165628632e+00,3.907490385824468060e-01,1.234192897516969423e-01,2.851784598100439716e-01
1.000000000000000000e+00,4.984557595979099975e-02,1.941389947586252551e-01,7.121746369198924016e-03,2.005623344499161131e-01,1.319473001448254967e+00,1.535279967995411665e+00,3.938401291565897244e-01,3.997438258108076264e-02,8.642163873941985375e-02
1.000000000000000000e+00,7.109811462965213991e-02,2.769135723212143851e-01,1.015822828748264711e-02,2.860756159506227525e-01,1.319473001448254967e+00,1.535279967995411665e+00,3.938543728135182609e-01,5.701288354788605628e-02,1.232664417063424472e-01
1.000000000000000000e+00,1.446508585886290832e-01,5.633874568933008309e-01,2.066716468049405522e-02,5.820278594457992671e-01,1.319473001448254967e+00,1.535279967995411665e+00,3.938470759508934660e-01,1.159866116303435446e-01,2.507893026555932381e-01
1.000000000000000000e+00,4.986463986210194765e-02,1.942132450157355028e-01,4.470251881132730754e-03,2.005623344499161131e-01,1.319473001448254967e+00,1.548505889764026033e+00,4.007256838047401071e-01,3.861649582234682326e-02,7.826363017487343587e-02
1.000000000000000000e+00,7.112530676226758164e-02,2.770194804823632451e-01,6.376222454016270726e-03,2.860756159506227525e-01,1.319473001448254967e+00,1.548505889764026033e+00,4.006775366781934467e-01,5.506140394079487438e-02,1.116333064253026697e-01
1.000000000000000000e+00,1.447061816495874564e-01,5.636029296455886684e-01,1.297258102173196558e-02,5.820278594457992671e-01,1.319473001448254967e+00,1.548505889764026033e+00,4.006724965722595067e-01,1.120177067045692587e-01,2.271205289052851684e-01
1.000000000000000000e+00,4.987212558241050503e-02,1.942424004660992520e-01,2.812641295972837657e-03,2.005623344499161131e-01,1.319473001448254967e+00,1.556772090869410041e+00,4.097652697902415819e-01,3.804787817524872551e-02,7.270598401104261255e-02
1.000000000000000000e+00,7.467996057931990117e-02,2.908641779398493110e-01,4.211730273255105510e-03,3.003278295340738868e-01,1.319473001448254967e+00,1.556772090869410041e+00,4.098097484656210709e-01,5.698293426326236921e-02,1.088695614155029551e-01
1.000000000000000000e+00,1.674543689888199627e-01,6.522027730134734025e-01,9.443934219943141140e-03,6.734230547831420166e-01,1.319473001448254967e+00,1.556772090869410041e+00,4.097716080839713948e-01,1.277438192807324180e-01,2.441187672212736526e-01
1.000000000000000000e+00,4.987576055733478758e-02,1.942565579989230795e-01,1.431147525047618465e-03,2.005623344499161131e-01,1.319473001448254967e+00,1.563660591790563492e+00,4.237461809330096418e-01,3.801704678716431862e-02,6.765864334704099758e-02
1.000000000000000000e+00,7.468540369570771109e-02,2.908853778382061162e-01,2.143041619053076639e-03,3.003278295340738868e-01,1.319473001448254967e+00,1.563660591790563492e+00,4.236880431922470658e-01,5.691088914118467429e-02,1.013145262838263672e-01
1.000000000000000000e+00,1.674665740517710111e-01,6.522503094017416680e-01,4.805327684314374126e-03,6.734230547831420166e-01,1.319473001448254967e+00,1.563660591790563492e+00,4.237399453885952183e-01,1.276446329716154349e-01,2.271762267661533718e-01
1.000000000000000000e+00,4.987669055086018516e-02,1.942601801460178967e-01,7.403710761656111207e-04,2.005623344499161131e-01,1.319473001448254967e+00,1.567104842251140218e+00,4.348697229312634693e-01,3.828917095574060903e-02,6.493529850387280700e-02
1.000000000000000000e+00,7.823109711543153877e-02,3.046951762600907943e-01,1.161264729501375716e-03,3.145800431175249656e-01,1.319473001448254967e+00,1.567104842251140218e+00,4.347752210627713887e-01,6.003229839532105150e-02,1.018519142939609268e-01
1.000000000000000000e+00,1.924611179591650401e-01,7.495992824088166806e-01,2.856898552203684331e-03,7.739176493550473657e-01,1.319473001448254967e+00,1.567104842251140218e+00,4.348757181982586539e-01,1.477522362935822786e-01,2.505684540455369036e-01
1.000000000000000000e+00,4.987699975655762730e-02,1.942613844431319015e-01,2.222825275732235218e-04,2.005623344499161131e-01,1.319473001448254967e+00,1.569688030096572762e+00,4.463358279581530752e-01,3.871475929324524889e-02,6.277364860169479255e-02
1.000000000000000000e+00,7.823158210151778813e-02,3.046970651882342507e-01,3.486479517704194194e-04,3.145800431175249656e-01,1.319473001448254967e+00,1.569688030096572762e+00,4.464005671231340844e-01,6.074061916217766283e-02,9.845908671377359700e-02
1.000000000000000000e+00,1.924623111031678324e-01,7.496039294767428141e-01,8.577301999599834829e-04,7.739176493550473657e-01,1.319473001448254967e+00,1.569688030096572762e+00,4.463467527473223839e-01,1.493948617649187849e-01,2.422241966025009408e-01
1.000000000000000000e+00,4.987702886471161862e-02,1.942614978138302584e-01,4.958584437294734208e-05,2.005623344499161131e-01,1.319473001448254967e+00,1.570549092711716943e+00,4.510929625229919693e-01,3.893234835251576514e-02,6.202512826539433033e-02
1.000000000000000000e+00,7.823162775737019237e-02,3.046972430090562067e-01,7.777490775445640556e-05,3.145800431175249656e-01,1.319473001448254967e+00,1.570549092711716943e+00,4.510638318775597733e-01,6.105604729081223064e-02,9.728450329258039875e-02
1.000000000000000000e+00,1.924624234239292464e-01,7.496043669446482705e-01,1.913388185456108394e-04,7.739176493550473657e-01,1.319473001448254967e+00,1.570549092711716943e+00,4.510589045767466887e-01,1.502217148224317955e-01,2.393426620113962289e-01
1.000000000000000000e+00,2.757905365397383610e-02,2.000000000000000111e-01,1.006635587972132817e-01,2.255964456062390933e-01,1.433765251120237227e+00,1.108269621230161039e+00,4.228541880744066117e-01,8.045722603860898381e-02,2.571636180957269646e-01
1.000000000000000000e+00,2.666718246652625274e-02,1.933872191635829241e-01,4.599450884044038734e-02,2.005623344499161131e-01,1.433765251120237227e+00,1.339409356970938880e+00,4.090218975834409298e-01,5.324445935195335627e-02,1.491084828813473151e-01
1.000000000000000000e+00,3.803720509487885232e-02,2.758412639688099244e-01,6.560507725921541078e-02,2.860756159506227525e-01,1.433765251120237227e+00,1.339409356970938880e+00,4.090114760521709192e-01,7.595195460996259640e-02,2.126841868437010508e-01
1.000000000000000000e+00,2.711098018805889118e-02,1.966055871837538438e-01,2.892209953260752725e-02,2.005623344499161131e-01,1.433765251120237227e+00,1.426086757873730626e+00,3.994640383747635193e-01,4.343695052633477632e-02,1.140315347776312827e-01
1.000000000000000000e+00,4.252330498600006420e-02,3.083739240622778155e-01,4.536402781195703754e-02,3.145800431175249656e-01,1.433765251120237227e+00,1.426086757873730626e+00,3.994936494569802377e-01,6.812646572851344118e-02,1.788562344604028853e-01
1.000000000000000000e+00,2.728513326385737653e-02,1.978685244693005885e-01,1.813335399520320246e-02,2.005623344499161131e-01,1.433765251120237227e+00,1.480260133437975689e+00,3.935464045599674221e-01,3.644057517672376345e-02,8.988601980636243272e-02
1.000000000000000000e+00,4.279646236743959303e-02,3.103548287362869473e-01,2.844198686319565281e-02,3.145800431175249656e-01,1.433765251120237227e+00,1.480260133437975689e+00,3.935546779681480811e-01,5.714184789309985357e-02,1.409860449283193984e-01
1.000000000000000000e+00,1.052862007007445144e-01,7.635229404296396405e-01,6.997187551381978121e-02,7.739176493550473657e-01,1.433765251120237227e+00,1.480260133437975689e+00,3.935394870931227529e-01,1.406077703714465610e-01,3.468513936199019709e-01
1.000000000000000000e+00,2.735334836983734780e-02,1.983632122626950989e-01,1.136135351898222463e-02,2.005623344499161131e-01,1.433765251120237227e+00,1.514118493165628632e+00,3.913162293173160222e-01,3.163730520046179745e-02,7.333896936505843178e-02
1.000000000000000000e+00,3.901592990865017374e-02,2.829388593109206096e-01,1.620546656923385620e-02,2.860756159506227525e-01,1.433765251120237227e+00,1.514118493165628632e+00,3.913059323744633167e-01,4.511214777865426434e-02,1.046091283373589281e-01
1.000000000000000000e+00,7.937886664530859060e-02,5.756460511027794436e-01,3.297041933220771354e-02,5.820278594457992671e-01,1.433765251120237227e+00,1.514118493165628632e+00,3.913077952060736164e-01,9.177875034674060073e-02,2.128300422364165223e-01
1.000000000000000000e+00,2.303558739756274287e-01,1.670513258836462622e+00,9.567949356785759862e-02,1.689033138251850641e+00,1.433765251120237227e+00,1.514118493165628632e+00,3.913139352360591738e-01,2.663991166244451536e-01,6.176280472297251967e-01
1.000000000000000000e+00,2.738006403597295635e-02,1.985569510796306447e-01,7.121746369198924016e-03,2.005623344499161131e-01,1.433765251120237227e+00,1.535279967995411665e+00,3.930872790320371624e-01,2.849191831812728989e-02,6.198582209622502392e-02
1.000000000000000000e+00,3.905403626927984179e-02,2.832152020825601246e-01,1.015822828748264711e-02,2.860756159506227525e-01,1.433765251120237227e+00,1.535279967995411665e+00,3.929359567778104578e-01,4.062048190160882227e-02,8.842491942207797440e-02
1.000000000000000000e+00,7.945639497093975878e-02,5.762082772516813334e-01,2.066716468049405522e-02,5.820278594457992671e-01,1.433765251120237227e+00,1.535279967995411665e+00,3.930160283592607495e-01,8.265178802099240607e-02,1.798908706409846903e-01
1.000000000000000000e+00,2.305808596168111568e-01,1.672144827809108003e+00,5.997569609863909190e-02,1.689033138251850641e+00,1.433765251120237227e+00,1.535279967995411665e+00,3.930765336396963017e-01,2.399060505071562988e-01,5.220174108345121411e-01
1.000000000000000000e+00,2.764248050131866141e-01,2.004599639142127465e+00,7.190002729258505865e-02,2.024845673131658419e+00,1.433765251120237227e+00,1.535279967995411665e+00,3.930832617777370586e-01,2.876315578393737193e-01,6.258041983603563896e-01
1.000000000000000000e+00,2.739053579512105638e-02,1.986328910250652058e-01,4.470251881132730754e-03,2.005623344499161131e-01,1.433765251120237227e+00,1.548505889764026033e+00,3.985931118997416700e-01,2.655159595845837245e-02,5.420153539045104163e-02
1.000000000000000000e+00,3.906897284725992930e-02,2.833235203603914343e-01,6.376222454016270726e-03,2.860756159506227525e-01,1.433765251120237227e+00,1.548505889764026033e+00,3.988578703283978677e-01,3.790413046664563995e-02,7.729736881005155880e-02
1.000000000000000000e+00,7.948678380530548038e-02,5.764286534454912125e-01,1.297258102173196558e-02,5.820278594457992671e-01,1.433765251120237227e+00,1.548505889764026033e+00,3.988624941611858543e-01,7.712047630191291858e-02,1.572638315221400740e-01
1.000000000000000000e+00,2.306690474027453530e-01,1.672784355089780295e+00,3.764616912878684940e-02,1.689033138251850641e+00,1.433765251120237227e+00,1.548505889764026033e+00,3.988110825558384698e-01,2.236920048341982936e-01,4.563770369886770428e-01
1.000000000000000000e+00,2.765305262407504183e-01,2.005366316845360153e+00,4.513095743598158349e-02,2.024845673131658419e+00,1.433765251120237227e+00,1.548505889764026033e+00,3.988221256718199048e-01,2.681949660793941370e-01,5.471136189299669050e-01
1.000000000000000000e+00,2.739464768464098393e-02,1.986627099562839338e-01,2.812641295972837657e-03,2.005623344499161131e-01,1.433765251120237227e+00,1.556772090869410041e+00,4.078707271645992671e-01,2.552266603072140053e-02,4.885740088422817901e-02
1.000000000000000000e+00,3.907483791325230826e-02,2.833660531177947250e-01,4.011860419357638798e-03,2.860756159506227525e-01,1.433765251120237227e+00,1.556772090869410041e+00,4.079266226109253823e-01,3.641882426273620327e-02,6.968852266984940091e-02
1.000000000000000000e+00,7.949871642596489929e-02,5.765151873839587937e-01,8.162228453183095755e-03,5.820278594457992671e-01,1.433765251120237227e+00,1.556772090869410041e+00,4.079250388890497403e-01,7.409275544965572557e-02,1.417829257313397984e-01
1.000000000000000000e+00,2.307036756278257883e-01,1.673035474838230563e+00,2.368662275468314676e-02,1.689033138251850641e+00,1.433765251120237227e+00,1.556772090869410041e+00,4.077782026489349954e-01,2.149191177558338051e-01,4.114902702799440037e-01
1.000000000000000000e+00,2.765720392283492757e-01,2.005667364068515202e+00,2.839598259484859416e-02,2.024845673131658419e+00,1.433765251120237227e+00,1.556772090869410041e+00,4.078709633450415262e-01,2.576608765653527477e-01,4.932550385187933206e-01
1.000000000000000000e+00,2.739664436828400870e-02,1.986771896673579507e-01,1.431147525047618465e-03,2.005623344499161131e-01,1.433765251120237227e+00,1.563660591790563492e+00,4.241692691836035367e-01,2.497779756219679556e-02,4.395752530240643052e-02
1.000000000000000000e+00,4.102452617641581117e-02,2.975049593154159844e-01,2.143041619053076639e-03,3.003278295340738868e-01,1.433765251120237227e+00,1.563660591790563492e+00,4.241820561336644424e-01,3.740814864588004607e-02,6.582453197221704855e-02
1.000000000000000000e+00,9.198901674084945801e-02,6.670933520417938745e-01,4.805327684314374126e-03,6.734230547831420166e-01,1.433765251120237227e+00,1.563660591790563492e+00,4.241844369800983894e-01,8.387260424299575190e-02,1.475949810792989980e-01
1.000000000000000000e+00,2.765921974312655074e-01,2.005813548946133729e+00,1.444863952971885482e-02,2.024845673131658419e+00,1.433765251120237227e+00,1.563660591790563492e+00,4.241653609333011499e-01,2.521587714898806398e-01,4.437872815687878836e-01
1.000000000000000000e+00,2.739715521165953308e-02,1.986808942424455326e-01,7.403710761656111207e-04,2.005623344499161131e-01,1.433765251120237227e+00,1.567104842251140218e+00,4.394018260785531038e-01,2.499697795600560463e-02,4.126169607547972018e-02
1.000000000000000000e+00,4.102529112803358913e-02,2.975105066530975284e-01,1.108653022834405399e-03,3.003278295340738868e-01,1.433765251120237227e+00,1.567104842251140218e+00,4.394677592329455096e-01,3.744284297079247814e-02,6.178628576076425349e-02
1.000000000000000000e+00,9.199073198667268025e-02,6.671057907994448755e-01,2.485925152157784142e-03,6.734230547831420166e-01,1.433765251120237227e+00,1.567104842251140218e+00,4.394177427714746065e-01,8.393651086108802617e-02,1.385426444413889735e-01
1.000000000000000000e+00,2.765973548253565228e-01,2.005850949751511347e+00,7.474669529537849091e-03,2.024845673131658419e+00,1.433765251120237227e+00,1.567104842251140218e+00,4.393203340668894730e-01,2.523552375977707318e-01,4.166083584951800756e-01
1.000000000000000000e+00,2.739732505766157358e-02,1.986821259453470934e-01,2.222825275732235218e-04,2.005623344499161131e-01,1.433765251120237227e+00,1.569688030096572762e+00,4.575213450529793113e-01,2.530355054466345080e-02,3.907582386363359084e-02
1.000000000000000000e+00,4.297243408929433267e-02,3.116309546256129104e-01,3.486479517704194194e-04,3.145800431175249656e-01,1.433765251120237227e+00,1.569688030096572762e+00,4.576470021736191995e-01,3.970460588642997501e-02,6.128716106187537954e-02
1.000000000000000000e+00,1.057191195215989449e-01,7.666624159626738155e-01,8.577301999599834829e-04,7.739176493550473657e-01,1.433765251120237227e+00,1.569688030096572762e+00,4.575910660200046554e-01,9.765553913998151203e-02,1.507751465187620044e-01
1.000000000000000000e+00,2.765990695637857710e-01,2.005863384829601692e+00,2.244129314728358915e-03,2.024845673131658419e+00,1.433765251120237227e+00,1.569688030096572762e+00,4.575805886639691122e-01,2.555060324554338513e-01,3.944887458442660200e-01
1.000000000000000000e+00,2.739734104670583925e-02,1.986822418959846015e-01,4.958584437294734208e-05,2.005623344499161131e-01,1.433765251120237227e+00,1.570549092711716943e+00,4.659462992728420905e-01,2.552100651411969706e-02,3.830276603652189860e-02
1.000000000000000000e+00,4.297245916795253140e-02,3.116311364930440253e-01,7.777490775445640556e-05,3.145800431175249656e-01,1.433765251120237227e+00,1.570549092711716943e+00,4.658163558838852025e-01,4.001211366895370686e-02,6.007804495334759243e-02
1.000000000000000000e+00,1.057191812191434349e-01,7.666628633858904029e-01,1.913388185456108394e-04,7.739176493550473657e-01,1.433765251120237227e+00,1.570549092711716943e+00,4.659387226062131071e-01,9.847594715240431951e-02,1.477967701998272876e-01
1.000000000000000000e+00,2.765992309866530108e-01,2.005864555448936493e+00,5.006108584770923306e-04,2.024845673131658419e+00,1.433765251120237227e+00,1.570549092711716943e+00,4.659085850601859535e-01,2.576179442066642844e-01,3.866891827429026485e-01
1.000000000000000000e+00,1.499999999999999944e-02,1.862553366720754999e-01,9.316751880513578221e-02,2.087971192309259760e-01,1.490435158249261871e+00,1.108269621230161039e+00,4.212374873046081936e-01,7.017265040613598903e-02,2.225353194596783324e-01
1.000000000000000000e+00,1.567100258483254335e-02,1.945871908284634022e-01,4.599450884044038734e-02,2.005623344499161131e-01,1.490435158249261871e+00,1.339409356970938880e+00,4.076378509669056904e-01,4.775121516397681093e-02,1.328863382225926870e-01
1.000000000000000000e+00,2.235261037081355887e-02,2.775528646743736783e-01,6.560507725921541078e-02,2.860756159506227525e-01,1.490435158249261871e+00,1.339409356970938880e+00,4.076536584606578750e-01,6.810622980399777537e-02,1.895453627687666287e-01
1.000000000000000000e+00,1.593180086189127306e-02,1.978255288882680984e-01,2.892209953260752725e-02,2.005623344499161131e-01,1.490435158249261871e+00,1.426086757873730626e+00,3.991425849054358599e-01,3.737351656249419257e-02,9.772249458390237786e-02
1.000000000000000000e+00,2.498887249103653660e-02,3.102873905915717323e-01,4.536402781195703754e-02,3.145800431175249656e-01,1.490435158249261871e+00,1.426086757873730626e+00,3.991345718235672080e-01,5.862606698333754085e-02,1.532778090790536674e-01
1.000000000000000000e+00,1.603414213114310802e-02,1.990963027255980011e-01,1.813335399520320246e-02,2.005623344499161131e-01,1.490435158249261871e+00,1.480260133437975689e+00,3.939432804005720823e-01,2.992615826182305414e-02,7.383403493046619692e-02
1.000000000000000000e+00,2.514939376230237653e-02,3.122805868197482959e-01,2.844198686319565281e-02,3.145800431175249656e-01,1.490435158249261871e+00,1.480260133437975689e+00,3.939365240742612184e-01,4.694095646127251914e-02,1.158092215344083131e-01
1.000000000000000000e+00,6.187156537439373466e-02,7.682606159490689146e-01,6.997187551381978121e-02,7.739176493550473657e-01,1.490435158249261871e+00,1.480260133437975689e+00,3.939420110553247256e-01,1.154795518122410380e-01,2.849102029971781191e-01
1.000000000000000000e+00,1.607422882209662632e-02,1.995940600669057763e-01,1.136135351898222463e-02,2.005623344499161131e-01,1.490435158249261871e+00,1.514118493165628632e+00,3.916102297780198471e-01,2.474356237146957058e-02,5.769841385903526354e-02
1.000000000000000000e+00,2.292775921174201176e-02,2.846945007412858830e-01,1.620546656923385620e-02,2.860756159506227525e-01,1.490435158249261871e+00,1.514118493165628632e+00,3.915845347517072916e-01,3.529183243302413259e-02,8.230133913294873649e-02
1.000000000000000000e+00,4.664708864317262255e-02,5.792179466670843713e-01,3.297041933220771354e-02,5.820278594457992671e-01,1.490435158249261871e+00,1.514118493165628632e+00,3.915966542677560835e-01,7.181045690286415317e-02,1.674434029766403986e-01
1.000000000000000000e+00,1.353689127463961472e-01,1.680878827900854855e+00,9.567949356785759862e-02,1.689033138251850641e+00,1.490435158249261871e+00,1.514118493165628632e+00,3.916118568400109301e-01,2.083546471479979789e-01,4.859137584125573506e-01
1.000000000000000000e+00,1.608992831616924690e-02,1.997890010371775882e-01,7.121746369198924016e-03,2.005623344499161131e-01,1.490435158249261871e+00,1.535279967995411665e+00,3.922661142485801555e-01,2.124627146459083168e-02,4.677575811491396091e-02
1.000000000000000000e+00,2.295015246144792298e-02,2.849725582254963308e-01,1.015822828748264711e-02,2.860756159506227525e-01,1.490435158249261871e+00,1.535279967995411665e+00,3.922448457571707792e-01,3.030812551445280847e-02,6.672135503843734661e-02
1.000000000000000000e+00,4.669264825911213085e-02,5.797836614407819722e-01,2.066716468049405522e-02,5.820278594457992671e-01,1.490435158249261871e+00,1.535279967995411665e+00,3.922835118400447851e-01,6.166944801898729261e-02,1.357430384045778538e-01
1.000000000000000000e+00,1.355011258352354364e-01,1.682520520792469387e+00,5.997569609863909190e-02,1.689033138251850641e+00,1.490435158249261871e+00,1.535279967995411665e+00,3.921462401925415731e-01,1.788661612675178092e-01,3.939642499047140145e-01
1.000000000000000000e+00,1.624413767487810356e-01,2.017038221054644698e+00,7.190002729258505865e-02,2.024845673131658419e+00,1.490435158249261871e+00,1.535279967995411665e+00,3.922755502636697256e-01,2.144957786122060894e-01,4.722441846232077189e-01
